id,time,end,type,sc_id,source,orbit,description,discussion,tag
165814,"2020-02-25 06:37:03 UTC","2020-02-25 06:38:33 UTC",burst_segment,mms,Burst,1086,"Quasi-parallel bow shock",undefined,null
165815,"2020-02-25 06:38:33 UTC","2020-02-25 06:40:03 UTC",burst_segment,mms,Burst,1086,"Quasi-parallel bow shock",undefined,null
165818,"2020-02-25 06:42:43 UTC","2020-02-25 06:44:43 UTC",burst_segment,mms,Burst,1086,"Sheath turbulence downstream of quasi-parallel bow shock",undefined,null
165819,"2020-02-25 06:44:43 UTC","2020-02-25 06:46:53 UTC",burst_segment,mms,Burst,1086,"Sheath turbulence downstream of quasi-parallel bow shock",undefined,null
165820,"2020-02-25 06:46:53 UTC","2020-02-25 06:48:53 UTC",burst_segment,mms,Burst,1086,"Sheath turbulence downstream of quasi-parallel bow shock",undefined,null
165821,"2020-02-25 06:48:53 UTC","2020-02-25 06:51:03 UTC",burst_segment,mms,Burst,1086,"Sheath turbulence downstream of quasi-parallel bow shock",undefined,null
165822,"2020-02-25 06:51:03 UTC","2020-02-25 06:52:43 UTC",burst_segment,mms,Burst,1086,"Quasi-parallel B.S.",undefined,null
165824,"2020-02-25 06:55:03 UTC","2020-02-25 06:56:53 UTC",burst_segment,mms,Burst,1086,"Quasi-parallel bow shock",undefined,null
165875,"2020-02-25 20:46:02 UTC","2020-02-29 00:59:17 UTC",sitl_report,mms,SITL,1087,"High shear magnetopause crossings with possible jets / jet reversals. Cold plasma, waves, and acceleration. Magnetosheath turbulence and quasi-parallel bow shocks.",undefined,null
170836,"2020-03-14 15:46:13 UTC","2020-03-14 15:49:23 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170837,"2020-03-14 15:49:23 UTC","2020-03-14 15:52:33 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170838,"2020-03-14 15:52:33 UTC","2020-03-14 15:55:43 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170839,"2020-03-14 15:55:43 UTC","2020-03-14 15:58:53 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170840,"2020-03-14 15:58:53 UTC","2020-03-14 16:02:03 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170841,"2020-03-14 16:02:03 UTC","2020-03-14 16:05:23 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170842,"2020-03-14 16:05:23 UTC","2020-03-14 16:08:33 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170843,"2020-03-14 16:08:33 UTC","2020-03-14 16:11:43 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170844,"2020-03-14 16:11:43 UTC","2020-03-14 16:14:53 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
170845,"2020-03-14 16:14:53 UTC","2020-03-14 16:18:03 UTC",burst_segment,mms,Burst,1092,"Quasi-parallel bow shock with turbulent downstream sheath",undefined,null
171164,"2020-03-18 02:05:23 UTC","2020-03-18 02:07:53 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171165,"2020-03-18 02:07:53 UTC","2020-03-18 02:10:23 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171166,"2020-03-18 02:10:23 UTC","2020-03-18 02:12:53 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171167,"2020-03-18 02:12:53 UTC","2020-03-18 02:15:13 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171168,"2020-03-18 02:15:13 UTC","2020-03-18 02:17:43 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171169,"2020-03-18 02:17:43 UTC","2020-03-18 02:20:13 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171170,"2020-03-18 02:20:13 UTC","2020-03-18 02:22:43 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171171,"2020-03-18 02:22:43 UTC","2020-03-18 02:25:13 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171172,"2020-03-18 02:25:13 UTC","2020-03-18 02:27:43 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171173,"2020-03-18 02:27:43 UTC","2020-03-18 02:30:13 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171174,"2020-03-18 02:30:13 UTC","2020-03-18 02:32:43 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171175,"2020-03-18 02:32:43 UTC","2020-03-18 02:35:03 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171176,"2020-03-18 02:35:03 UTC","2020-03-18 02:37:33 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171177,"2020-03-18 02:37:33 UTC","2020-03-18 02:40:03 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171178,"2020-03-18 02:40:03 UTC","2020-03-18 02:42:33 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171179,"2020-03-18 02:42:33 UTC","2020-03-18 02:45:03 UTC",burst_segment,mms,Burst,1093,"highly turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171180,"2020-03-18 02:47:23 UTC","2020-03-18 02:49:43 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171181,"2020-03-18 02:49:43 UTC","2020-03-18 02:52:13 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171182,"2020-03-18 02:52:13 UTC","2020-03-18 02:54:33 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171183,"2020-03-18 02:54:33 UTC","2020-03-18 02:56:53 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171184,"2020-03-18 02:56:53 UTC","2020-03-18 02:59:23 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171185,"2020-03-18 02:59:23 UTC","2020-03-18 03:01:43 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171186,"2020-03-18 03:01:43 UTC","2020-03-18 03:04:03 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171187,"2020-03-18 03:04:03 UTC","2020-03-18 03:06:33 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171188,"2020-03-18 03:06:33 UTC","2020-03-18 03:08:53 UTC",burst_segment,mms,Burst,1093,"Quasi-parallel shock with turbulent magnetosheath downstream of bow shock",undefined,null
171482,"2020-03-21 09:16:07 UTC","2020-03-24 13:54:18 UTC",sitl_report,mms,SITL,1094,"Active magnetopause crossing with high-shear angle. multiple FTEs observed on the magnetosphere side. Multiple crossings of quasi-parallel shock with turbulent magnetosheath downstream of the bow shock and observations of SLAMS, foreshock waves and possibly HFA in the foreshock region. Added couple interesting CS in the solar wind and interval with periodic oscilations from ROI3",undefined,null
171426,"2020-03-21 14:19:53 UTC","2020-03-21 14:22:03 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171427,"2020-03-21 14:22:03 UTC","2020-03-21 14:24:13 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171428,"2020-03-21 14:24:13 UTC","2020-03-21 14:26:13 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171429,"2020-03-21 14:26:13 UTC","2020-03-21 14:28:23 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171430,"2020-03-21 14:28:23 UTC","2020-03-21 14:30:33 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171431,"2020-03-21 14:30:33 UTC","2020-03-21 14:32:43 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings with turbulent downstream magnetosheath",undefined,null
171433,"2020-03-21 14:35:03 UTC","2020-03-21 14:36:53 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171434,"2020-03-21 14:36:53 UTC","2020-03-21 14:38:53 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171435,"2020-03-21 14:38:53 UTC","2020-03-21 14:40:43 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171436,"2020-03-21 14:40:43 UTC","2020-03-21 14:42:43 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171437,"2020-03-21 14:42:43 UTC","2020-03-21 14:45:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171438,"2020-03-21 14:45:13 UTC","2020-03-21 14:47:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171439,"2020-03-21 14:47:43 UTC","2020-03-21 14:50:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171440,"2020-03-21 14:50:13 UTC","2020-03-21 14:52:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171441,"2020-03-21 14:52:43 UTC","2020-03-21 14:55:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171442,"2020-03-21 14:55:13 UTC","2020-03-21 14:57:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171443,"2020-03-21 14:57:43 UTC","2020-03-21 15:00:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171444,"2020-03-21 15:00:13 UTC","2020-03-21 15:02:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171445,"2020-03-21 15:02:43 UTC","2020-03-21 15:05:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171446,"2020-03-21 15:05:13 UTC","2020-03-21 15:07:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171447,"2020-03-21 15:07:43 UTC","2020-03-21 15:10:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171448,"2020-03-21 15:10:13 UTC","2020-03-21 15:12:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171449,"2020-03-21 15:12:43 UTC","2020-03-21 15:15:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171450,"2020-03-21 15:15:13 UTC","2020-03-21 15:17:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171451,"2020-03-21 15:17:43 UTC","2020-03-21 15:20:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171452,"2020-03-21 15:20:13 UTC","2020-03-21 15:22:43 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171453,"2020-03-21 15:22:43 UTC","2020-03-21 15:25:13 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171454,"2020-03-21 15:25:13 UTC","2020-03-21 15:26:53 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171455,"2020-03-21 15:26:53 UTC","2020-03-21 15:28:43 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171456,"2020-03-21 15:28:43 UTC","2020-03-21 15:30:23 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171461,"2020-03-21 15:45:03 UTC","2020-03-21 15:45:43 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171462,"2020-03-21 15:45:43 UTC","2020-03-21 15:47:23 UTC",burst_segment,mms,Burst,1094,"magnetosheath downstream of quasi-parallel shock",undefined,null
171463,"2020-03-21 15:47:23 UTC","2020-03-21 15:49:13 UTC",burst_segment,mms,Burst,1094,"magnetosheath downstream of quasi-parallel shock",undefined,null
171464,"2020-03-21 15:49:13 UTC","2020-03-21 15:50:03 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171465,"2020-03-21 15:50:43 UTC","2020-03-21 15:52:03 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings",undefined,null
171466,"2020-03-21 15:52:03 UTC","2020-03-21 15:53:33 UTC",burst_segment,mms,Burst,1094,"multiple quasi-parallel shock crossings",undefined,null
171467,"2020-03-21 15:56:13 UTC","2020-03-21 15:58:13 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
171468,"2020-03-21 15:58:13 UTC","2020-03-21 16:00:23 UTC",burst_segment,mms,Burst,1094,"turbulent magnetosheath downstream of quasi-parallel shock",undefined,null
171469,"2020-03-21 16:00:23 UTC","2020-03-21 16:02:23 UTC",burst_segment,mms,Burst,1094,"quasi-parallel shock",undefined,null
172325,"2020-03-31 21:51:06 UTC","2020-04-04 02:09:11 UTC",sitl_report,mms,SITL,1097,"Several magnetopause crossings in the outbound pass, a quasi-parallel shock and some foreshock turbulence.",undefined,null
172311,"2020-04-01 06:13:33 UTC","2020-04-01 06:15:53 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
172312,"2020-04-01 06:15:53 UTC","2020-04-01 06:18:13 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
172313,"2020-04-01 06:18:13 UTC","2020-04-01 06:23:43 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
172314,"2020-04-01 06:20:43 UTC","2020-04-01 06:23:03 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
172315,"2020-04-01 06:23:03 UTC","2020-04-01 06:25:23 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
172357,"2020-04-01 06:23:43 UTC","2020-04-01 06:25:23 UTC",burst_segment,mms,Burst,1097,"Quasi Parallel Shock",undefined,null
